datetime_utc,datetime_lst,temperature,humidity,pressure,winddirection,windspeed,rainfull,radiation
2023-08-12 01:19:00,2023-08-12 09:19:00,30.2,73.0,992.0,213.0,1.9,0.0,534.3452
2023-08-12 01:20:00,2023-08-12 09:20:00,30.0,73.0,992.0,212.0,1.9,0.0,510.5463
2023-08-12 01:21:00,2023-08-12 09:21:00,30.1,73.0,992.0,214.0,2.0,0.0,507.0
2023-08-12 01:22:00,2023-08-12 09:22:00,30.0,71.0,992.0,212.0,2.1,0.0,527.9828
2023-08-12 01:23:00,2023-08-12 09:23:00,30.0,72.0,992.0,214.0,1.9,0.0,523.2376
2023-08-12 01:24:00,2023-08-12 09:24:00,30.0,73.0,992.0,215.0,1.9,0.0,485.5527
2023-08-12 01:25:00,2023-08-12 09:25:00,30.1,71.0,991.9,216.0,1.8,0.0,509.3966
2023-08-12 01:26:00,2023-08-12 09:26:00,30.1,71.0,992.0,218.0,1.7,0.0,595.3275
2023-08-12 01:27:00,2023-08-12 09:27:00,30.1,72.0,991.9,217.0,1.6,0.0,620.4476
2023-08-12 01:28:00,2023-08-12 09:28:00,30.2,72.0,991.9,215.0,1.5,0.0,617.2896
2023-08-12 01:29:00,2023-08-12 09:29:00,30.1,71.0,991.9,216.0,1.4,0.0,594.4281
2023-08-12 01:30:00,2023-08-12 09:30:00,30.4,69.0,992.0,221.0,1.5,0.0,686.4139
2023-08-12 01:31:00,2023-08-12 09:31:00,30.3,70.0,991.9,223.0,1.5,0.0,654.2213
2023-08-12 01:32:00,2023-08-12 09:32:00,30.3,70.0,992.0,230.0,1.5,0.0,692.8117
2023-08-12 01:33:00,2023-08-12 09:33:00,30.2,71.0,992.0,234.0,1.5,0.0,746.9229
2023-08-12 01:34:00,2023-08-12 09:34:00,30.4,69.0,992.0,240.0,1.5,0.0,713.8095
2023-08-12 01:35:00,2023-08-12 09:35:00,30.3,72.0,992.0,244.0,1.4,0.0,785.3428
2023-08-12 01:36:00,2023-08-12 09:36:00,30.5,71.0,992.0,251.0,1.4,0.0,849.0917
2023-08-12 01:37:00,2023-08-12 09:37:00,30.5,70.0,992.0,252.0,1.4,0.0,880.7444
2023-08-12 01:38:00,2023-08-12 09:38:00,30.6,70.0,991.9,250.0,1.5,0.0,779.9698
2023-08-12 01:39:00,2023-08-12 09:39:00,30.3,72.0,992.0,247.0,1.5,0.0,904.0132
2023-08-12 01:40:00,2023-08-12 09:40:00,30.8,69.0,992.0,249.0,1.5,0.0,884.3411
2023-08-12 01:41:00,2023-08-12 09:41:00,30.8,69.0,992.0,253.0,1.5,0.0,865.7051
2023-08-12 01:42:00,2023-08-12 09:42:00,30.8,70.0,992.0,256.0,1.5,0.0,853.2408
2023-08-12 01:43:00,2023-08-12 09:43:00,30.8,70.0,992.0,258.0,1.5,0.0,847.7897
2023-08-12 01:44:00,2023-08-12 09:44:00,30.8,69.0,992.0,260.0,1.5,0.0,844.6703
2023-08-12 01:45:00,2023-08-12 09:45:00,30.8,68.0,991.9,261.0,1.4,0.0,841.0904
2023-08-12 01:46:00,2023-08-12 09:46:00,30.8,68.0,992.0,261.0,1.3,0.0,836.0027
2023-08-12 01:47:00,2023-08-12 09:47:00,30.8,70.0,992.0,261.0,1.3,0.0,835.4772
2023-08-12 01:48:00,2023-08-12 09:48:00,30.9,70.0,992.0,265.0,1.3,0.0,839.6909
2023-08-12 01:49:00,2023-08-12 09:49:00,30.8,68.0,991.9,270.0,1.5,0.0,846.0414
2023-08-12 01:50:00,2023-08-12 09:50:00,31.0,69.0,992.0,266.0,1.4,0.0,857.9835
2023-08-12 01:51:00,2023-08-12 09:51:00,31.1,69.0,992.0,256.0,1.4,0.0,868.2963
2023-08-12 01:52:00,2023-08-12 09:52:00,31.2,69.0,992.0,249.0,1.3,0.0,865.4887
2023-08-12 01:53:00,2023-08-12 09:53:00,31.4,67.0,992.0,245.0,1.3,0.0,860.7036
2023-08-12 01:54:00,2023-08-12 09:54:00,31.0,69.0,992.0,237.0,1.4,0.0,859.2766
2023-08-12 01:55:00,2023-08-12 09:55:00,31.4,66.0,992.0,237.0,1.7,0.0,869.569
2023-08-12 01:56:00,2023-08-12 09:56:00,31.4,65.0,991.9,236.0,1.9,0.0,886.1465
2023-08-12 01:57:00,2023-08-12 09:57:00,31.3,66.0,991.9,236.0,2.0,0.0,707.1324
2023-08-12 01:58:00,2023-08-12 09:58:00,31.3,67.0,991.9,232.0,2.0,0.0,801.6025
2023-08-12 01:59:00,2023-08-12 09:59:00,31.4,66.0,992.0,226.0,2.0,0.0,748.3475
2023-08-12 02:00:00,2023-08-12 10:00:00,31.3,65.0,991.9,224.0,2.0,0.0,652.017
2023-08-12 02:01:00,2023-08-12 10:01:00,31.3,66.0,991.8,223.0,2.0,0.0,267.9217
2023-08-12 02:02:00,2023-08-12 10:02:00,31.3,65.0,991.8,223.0,2.0,0.0,835.0595
2023-08-12 02:03:00,2023-08-12 10:03:00,31.3,65.0,991.8,220.0,2.0,0.0,983.3904
2023-08-12 02:04:00,2023-08-12 10:04:00,31.3,65.0,991.9,226.0,2.0,0.0,973.7249
2023-08-12 02:05:00,2023-08-12 10:05:00,31.3,65.0,991.9,227.0,1.9,0.0,672.7235
2023-08-12 02:06:00,2023-08-12 10:06:00,31.4,62.0,991.9,229.0,1.9,0.0,616.1719
2023-08-12 02:07:00,2023-08-12 10:07:00,31.4,64.0,991.8,230.0,1.8,0.0,949.3111
2023-08-12 02:08:00,2023-08-12 10:08:00,31.4,64.0,991.8,226.0,2.0,0.0,952.1703
2023-08-12 02:09:00,2023-08-12 10:09:00,31.3,65.0,991.9,222.0,2.3,0.0,973.2466
2023-08-12 02:10:00,2023-08-12 10:10:00,31.5,62.0,991.8,217.0,2.4,0.0,994.7175
2023-08-12 02:11:00,2023-08-12 10:11:00,31.6,63.0,991.8,217.0,2.6,0.0,936.0869
2023-08-12 02:12:00,2023-08-12 10:12:00,31.6,63.0,991.8,216.0,2.9,0.0,994.439
2023-08-12 02:13:00,2023-08-12 10:13:00,31.7,62.0,991.9,218.0,3.0,0.0,899.9545
2023-08-12 02:14:00,2023-08-12 10:14:00,31.5,62.0,991.8,214.0,3.0,0.0,269.1609
2023-08-12 02:15:00,2023-08-12 10:15:00,31.8,64.0,991.8,211.0,3.1,0.0,935.5915
2023-08-12 02:16:00,2023-08-12 10:16:00,31.9,62.0,991.8,211.0,3.2,0.0,982.6773
2023-08-12 02:17:00,2023-08-12 10:17:00,31.8,62.0,991.8,211.0,3.4,0.0,998.4593
2023-08-12 02:18:00,2023-08-12 10:18:00,31.7,63.0,991.8,216.0,3.2,0.0,883.1428
2023-08-12 02:19:00,2023-08-12 10:19:00,31.8,64.0,991.8,218.0,3.1,0.0,980.9578
2023-08-12 02:20:00,2023-08-12 10:20:00,31.8,65.0,991.8,217.0,3.1,0.0,995.4951
2023-08-12 02:21:00,2023-08-12 10:21:00,31.9,62.0,991.8,218.0,3.1,0.0,723.366
2023-08-12 02:22:00,2023-08-12 10:22:00,32.0,63.0,991.8,219.0,3.0,0.0,481.6601
2023-08-12 02:23:00,2023-08-12 10:23:00,32.1,62.0,991.8,219.0,3.0,0.0,710.2466
2023-08-12 02:24:00,2023-08-12 10:24:00,31.8,65.0,991.8,219.0,3.0,0.0,1058.996
2023-08-12 02:25:00,2023-08-12 10:25:00,31.9,64.0,991.8,218.0,3.1,0.0,1064.563
2023-08-12 02:26:00,2023-08-12 10:26:00,31.8,64.0,991.8,214.0,3.1,0.0,1052.893
2023-08-12 02:27:00,2023-08-12 10:27:00,31.8,63.0,991.7,209.0,3.1,0.0,974.5153
2023-08-12 02:28:00,2023-08-12 10:28:00,31.9,64.0,991.8,205.0,3.2,0.0,410.5796
2023-08-12 02:29:00,2023-08-12 10:29:00,31.9,64.0,991.8,204.0,3.4,0.0,298.7958
2023-08-12 02:30:00,2023-08-12 10:30:00,32.0,63.0,991.7,206.0,3.4,0.0,661.3884
2023-08-12 02:31:00,2023-08-12 10:31:00,31.8,62.0,991.7,206.0,3.5,0.0,759.2079
2023-08-12 02:32:00,2023-08-12 10:32:00,31.6,64.0,991.7,206.0,3.5,0.0,267.4086
2023-08-12 02:33:00,2023-08-12 10:33:00,31.4,63.0,991.7,206.0,3.4,0.0,269.8619
2023-08-12 02:34:00,2023-08-12 10:34:00,32.0,63.0,991.7,205.0,3.4,0.0,446.0461
2023-08-12 02:35:00,2023-08-12 10:35:00,31.3,64.0,991.7,206.0,3.3,0.0,273.5113
2023-08-12 02:36:00,2023-08-12 10:36:00,31.2,65.0,991.7,207.0,3.2,0.0,574.2859
2023-08-12 02:37:00,2023-08-12 10:37:00,31.1,65.0,991.7,209.0,3.2,0.0,1055.253
2023-08-12 02:38:00,2023-08-12 10:38:00,31.2,64.0,991.7,211.0,3.1,0.0,1079.616
2023-08-12 02:39:00,2023-08-12 10:39:00,31.3,64.0,991.7,213.0,2.7,0.0,792.976
2023-08-12 02:40:00,2023-08-12 10:40:00,31.3,65.0,991.6,214.0,2.4,0.0,366.4832
2023-08-12 02:41:00,2023-08-12 10:41:00,31.5,66.0,991.6,214.0,2.3,0.0,581.9613
2023-08-12 02:42:00,2023-08-12 10:42:00,31.8,64.0,991.7,214.0,2.2,0.0,887.431
2023-08-12 02:43:00,2023-08-12 10:43:00,31.7,64.0,991.7,212.0,2.3,0.0,564.8058
2023-08-12 02:44:00,2023-08-12 10:44:00,31.3,65.0,991.6,211.0,2.4,0.0,379.7855
2023-08-12 02:45:00,2023-08-12 10:45:00,31.9,62.0,991.7,211.0,2.5,0.0,362.4019
2023-08-12 02:46:00,2023-08-12 10:46:00,31.8,63.0,991.7,212.0,2.5,0.0,467.4333
2023-08-12 02:47:00,2023-08-12 10:47:00,31.6,64.0,991.7,211.0,2.4,0.0,556.3272
2023-08-12 02:48:00,2023-08-12 10:48:00,31.5,63.0,991.7,210.0,2.5,0.0,399.1251
2023-08-12 02:49:00,2023-08-12 10:49:00,31.9,62.0,991.7,210.0,2.6,0.0,397.9701
2023-08-12 02:50:00,2023-08-12 10:50:00,31.3,64.0,991.7,210.0,2.5,0.0,421.8557
2023-08-12 02:51:00,2023-08-12 10:51:00,31.3,66.0,991.7,212.0,2.5,0.0,1034.994
2023-08-12 02:52:00,2023-08-12 10:52:00,31.4,65.0,991.7,216.0,2.4,0.0,783.5828
2023-08-12 02:53:00,2023-08-12 10:53:00,31.4,64.0,991.7,219.0,2.2,0.0,532.9947
2023-08-12 02:54:00,2023-08-12 10:54:00,31.3,64.0,991.7,229.0,2.0,0.0,404.4879
2023-08-12 02:55:00,2023-08-12 10:55:00,31.6,64.0,991.7,234.0,1.8,0.0,684.7936
2023-08-12 02:56:00,2023-08-12 10:56:00,31.7,64.0,991.8,232.0,1.8,0.0,985.7043
2023-08-12 02:57:00,2023-08-12 10:57:00,31.8,64.0,991.8,225.0,1.9,0.0,993.9692
2023-08-12 02:58:00,2023-08-12 10:58:00,31.8,64.0,991.7,222.0,2.1,0.0,530.35
2023-08-12 02:59:00,2023-08-12 10:59:00,31.6,64.0,991.7,223.0,2.2,0.0,288.1917
2023-08-12 03:00:00,2023-08-12 11:00:00,32.1,64.0,991.7,225.0,2.4,0.0,228.7612
2023-08-12 03:01:00,2023-08-12 11:01:00,32.0,63.0,991.7,221.0,2.4,0.0,222.3872
2023-08-12 03:02:00,2023-08-12 11:02:00,31.9,64.0,991.7,218.0,2.4,0.0,294.2789
2023-08-12 03:03:00,2023-08-12 11:03:00,31.8,65.0,991.7,220.0,2.4,0.0,296.348
2023-08-12 03:04:00,2023-08-12 11:04:00,32.1,64.0,991.7,221.0,2.5,0.0,324.4159
2023-08-12 03:05:00,2023-08-12 11:05:00,31.7,65.0,991.8,223.0,2.7,0.0,414.172
2023-08-12 03:06:00,2023-08-12 11:06:00,31.6,66.0,991.7,223.0,2.7,0.0,292.5948
2023-08-12 03:07:00,2023-08-12 11:07:00,31.5,67.0,991.7,230.0,2.6,0.0,316.0558
2023-08-12 03:08:00,2023-08-12 11:08:00,31.5,67.0,991.8,238.0,2.3,0.0,484.8917
2023-08-12 03:09:00,2023-08-12 11:09:00,31.7,65.0,991.8,240.0,2.2,0.0,581.1099
2023-08-12 03:10:00,2023-08-12 11:10:00,31.5,66.0,991.7,244.0,2.2,0.0,276.2762
2023-08-12 03:11:00,2023-08-12 11:11:00,31.5,67.0,991.8,250.0,2.2,0.0,234.5754
2023-08-12 03:12:00,2023-08-12 11:12:00,31.5,67.0,991.8,253.0,2.2,0.0,232.9428
2023-08-12 03:13:00,2023-08-12 11:13:00,31.4,67.0,991.8,251.0,2.2,0.0,247.0753
2023-08-12 03:14:00,2023-08-12 11:14:00,31.5,66.0,991.7,247.0,2.2,0.0,278.6723
2023-08-12 03:15:00,2023-08-12 11:15:00,31.3,67.0,991.8,249.0,2.1,0.0,620.9926
2023-08-12 03:16:00,2023-08-12 11:16:00,31.3,66.0,991.8,253.0,2.0,0.0,932.1033
2023-08-12 03:17:00,2023-08-12 11:17:00,31.2,67.0,991.7,255.0,2.0,0.0,617.3878
2023-08-12 03:18:00,2023-08-12 11:18:00,31.3,68.0,991.7,256.0,2.0,0.0,573.7709
2023-08-12 03:19:00,2023-08-12 11:19:00,31.3,67.0,991.8,257.0,2.0,0.0,449.9449
2023-08-12 03:20:00,2023-08-12 11:20:00,31.5,66.0,991.6,256.0,1.9,0.0,316.1592
2023-08-12 03:21:00,2023-08-12 11:21:00,31.5,66.0,991.6,254.0,1.8,0.0,300.0453
2023-08-12 03:22:00,2023-08-12 11:22:00,31.5,66.0,991.6,254.0,1.7,0.0,256.4232
2023-08-12 03:23:00,2023-08-12 11:23:00,31.5,66.0,991.6,256.0,1.6,0.0,235.9805
2023-08-12 03:24:00,2023-08-12 11:24:00,31.5,66.0,991.6,259.0,1.6,0.0,181.2903
2023-08-12 03:25:00,2023-08-12 11:25:00,31.4,67.0,991.5,263.0,1.6,0.0,167.0734
2023-08-12 03:26:00,2023-08-12 11:26:00,31.4,67.0,991.5,268.0,1.5,0.0,222.9492
2023-08-12 03:27:00,2023-08-12 11:27:00,31.4,67.0,991.5,274.0,1.5,0.0,539.4235
2023-08-12 03:28:00,2023-08-12 11:28:00,31.3,68.0,991.5,273.0,1.5,0.0,680.3817
2023-08-12 03:29:00,2023-08-12 11:29:00,31.4,67.0,991.5,270.0,1.5,0.0,424.1321
2023-08-12 03:30:00,2023-08-12 11:30:00,31.3,68.0,991.6,269.0,1.7,0.0,501.741
2023-08-12 03:31:00,2023-08-12 11:31:00,31.5,68.0,991.6,269.0,1.7,0.0,496.8054
2023-08-12 03:32:00,2023-08-12 11:32:00,31.6,68.0,991.7,267.0,1.8,0.0,1131.405
2023-08-12 03:33:00,2023-08-12 11:33:00,31.7,66.0,991.7,265.0,2.0,0.0,1076.675
2023-08-12 03:34:00,2023-08-12 11:34:00,31.3,68.0,991.6,265.0,2.2,0.0,936.6365
2023-08-12 03:35:00,2023-08-12 11:35:00,31.9,67.0,991.6,261.0,2.3,0.0,880.9722
2023-08-12 03:36:00,2023-08-12 11:36:00,32.1,66.0,991.6,255.0,2.4,0.0,878.8073
2023-08-12 03:37:00,2023-08-12 11:37:00,32.2,65.0,991.6,250.0,2.5,0.0,565.2098
2023-08-12 03:38:00,2023-08-12 11:38:00,32.2,65.0,991.6,246.0,2.6,0.0,734.9407
2023-08-12 03:39:00,2023-08-12 11:39:00,31.9,67.0,991.6,244.0,2.7,0.0,767.3951
2023-08-12 03:40:00,2023-08-12 11:40:00,32.2,64.0,991.5,243.0,2.7,0.0,965.542
2023-08-12 03:41:00,2023-08-12 11:41:00,32.1,65.0,991.5,239.0,2.8,0.0,789.3911
2023-08-12 03:42:00,2023-08-12 11:42:00,32.2,65.0,991.5,240.0,2.9,0.0,761.0502
2023-08-12 03:43:00,2023-08-12 11:43:00,32.3,64.0,991.4,244.0,3.0,0.0,824.7258
2023-08-12 03:44:00,2023-08-12 11:44:00,32.2,64.0,991.5,243.0,2.9,0.0,416.132
2023-08-12 03:45:00,2023-08-12 11:45:00,32.3,64.0,991.4,242.0,3.0,0.0,837.0651
2023-08-12 03:46:00,2023-08-12 11:46:00,32.3,64.0,991.4,243.0,3.1,0.0,587.054
2023-08-12 03:47:00,2023-08-12 11:47:00,32.3,65.0,991.4,244.0,3.1,0.0,243.8702
2023-08-12 03:48:00,2023-08-12 11:48:00,32.4,64.0,991.4,242.0,3.1,0.0,469.707
2023-08-12 03:49:00,2023-08-12 11:49:00,32.3,64.0,991.4,248.0,3.1,0.0,208.6946
2023-08-12 03:50:00,2023-08-12 11:50:00,32.4,63.0,991.4,251.0,3.2,0.0,281.3575
2023-08-12 03:51:00,2023-08-12 11:51:00,32.3,64.0,991.4,255.0,3.1,0.0,325.8212
2023-08-12 03:52:00,2023-08-12 11:52:00,32.3,63.0,991.4,252.0,3.1,0.0,285.3029
2023-08-12 03:53:00,2023-08-12 11:53:00,32.1,62.0,991.4,246.0,3.0,0.0,259.5084
2023-08-12 03:54:00,2023-08-12 11:54:00,32.4,63.0,991.4,243.0,3.2,0.0,268.2534
2023-08-12 03:55:00,2023-08-12 11:55:00,32.0,63.0,991.4,243.0,3.0,0.0,365.2121
2023-08-12 03:56:00,2023-08-12 11:56:00,32.0,64.0,991.4,245.0,2.9,0.0,245.7892
2023-08-12 03:57:00,2023-08-12 11:57:00,32.0,65.0,991.4,248.0,2.8,0.0,238.247
2023-08-12 03:58:00,2023-08-12 11:58:00,32.0,65.0,991.3,253.0,2.6,0.0,552.3376
2023-08-12 03:59:00,2023-08-12 11:59:00,32.0,63.0,991.4,253.0,2.6,0.0,450.0131
2023-08-12 04:00:00,2023-08-12 12:00:00,32.0,64.0,991.4,253.0,2.6,0.0,305.8202
2023-08-12 04:01:00,2023-08-12 12:01:00,32.1,63.0,991.3,255.0,2.8,0.0,304.4603
2023-08-12 04:02:00,2023-08-12 12:02:00,32.0,64.0,991.3,258.0,2.8,0.0,750.264
2023-08-12 04:03:00,2023-08-12 12:03:00,32.1,64.0,991.3,262.0,2.7,0.0,343.3849
2023-08-12 04:04:00,2023-08-12 12:04:00,32.0,64.0,991.4,265.0,2.8,0.0,940.983
2023-08-12 04:05:00,2023-08-12 12:05:00,32.2,63.0,991.3,267.0,3.0,0.0,1098.137
2023-08-12 04:06:00,2023-08-12 12:06:00,32.3,62.0,991.3,269.0,3.2,0.0,1113.663
2023-08-12 04:07:00,2023-08-12 12:07:00,32.4,61.0,991.3,268.0,3.4,0.0,1071.629
2023-08-12 04:08:00,2023-08-12 12:08:00,32.6,62.0,991.3,268.0,3.6,0.0,1010.191
2023-08-12 04:09:00,2023-08-12 12:09:00,32.2,63.0,991.3,269.0,3.9,0.0,1116.576
2023-08-12 04:10:00,2023-08-12 12:10:00,32.8,61.0,991.3,269.0,3.9,0.0,1257.924
2023-08-12 04:11:00,2023-08-12 12:11:00,32.9,61.0,991.3,267.0,3.8,0.0,1325.714
2023-08-12 04:12:00,2023-08-12 12:12:00,32.9,60.0,991.3,268.0,3.9,0.0,1318.047
2023-08-12 04:13:00,2023-08-12 12:13:00,32.9,60.0,991.3,268.0,4.0,0.0,1279.846
2023-08-12 04:14:00,2023-08-12 12:14:00,32.8,61.0,991.3,269.0,3.8,0.0,1181.056
2023-08-12 04:15:00,2023-08-12 12:15:00,33.3,60.0,991.3,268.0,3.8,0.0,1156.251
2023-08-12 04:16:00,2023-08-12 12:16:00,33.3,60.0,991.3,266.0,3.7,0.0,1168.647
2023-08-12 04:17:00,2023-08-12 12:17:00,33.4,60.0,991.3,267.0,3.6,0.0,1181.294
2023-08-12 04:18:00,2023-08-12 12:18:00,33.4,58.0,991.2,270.0,3.9,0.0,1064.183
2023-08-12 04:19:00,2023-08-12 12:19:00,33.3,60.0,991.3,267.0,3.8,0.0,1168.863
2023-08-12 04:20:00,2023-08-12 12:20:00,33.2,60.0,991.3,265.0,3.7,0.0,1218.419
2023-08-12 04:21:00,2023-08-12 12:21:00,33.3,60.0,991.2,263.0,3.8,0.0,1167.663
2023-08-12 04:22:00,2023-08-12 12:22:00,33.3,59.0,991.2,260.0,3.7,0.0,1094.767
2023-08-12 04:23:00,2023-08-12 12:23:00,33.2,61.0,991.2,261.0,3.7,0.0,970.1807
2023-08-12 04:24:00,2023-08-12 12:24:00,33.2,60.0,991.3,260.0,3.9,0.0,1050.908
2023-08-12 04:25:00,2023-08-12 12:25:00,33.4,60.0,991.2,259.0,3.9,0.0,1022.871
2023-08-12 04:26:00,2023-08-12 12:26:00,33.4,60.0,991.2,259.0,4.0,0.0,1070.089
2023-08-12 04:27:00,2023-08-12 12:27:00,33.4,61.0,991.2,257.0,3.8,0.0,996.1899
2023-08-12 04:28:00,2023-08-12 12:28:00,33.3,62.0,991.2,254.0,3.5,0.0,1128.075
2023-08-12 04:29:00,2023-08-12 12:29:00,33.4,60.0,991.2,256.0,3.5,0.0,953.5579
2023-08-12 04:30:00,2023-08-12 12:30:00,33.5,63.0,991.2,260.0,3.5,0.0,828.4616
2023-08-12 04:31:00,2023-08-12 12:31:00,33.3,63.0,991.2,267.0,3.5,0.0,957.4292
2023-08-12 04:32:00,2023-08-12 12:32:00,33.1,64.0,991.2,273.0,3.6,0.0,657.8007
2023-08-12 04:33:00,2023-08-12 12:33:00,33.0,65.0,991.2,275.0,3.6,0.0,548.7997
2023-08-12 04:34:00,2023-08-12 12:34:00,33.5,63.0,991.2,277.0,3.5,0.0,991.7061
2023-08-12 04:35:00,2023-08-12 12:35:00,32.9,66.0,991.2,281.0,3.3,0.0,1159.311
2023-08-12 04:36:00,2023-08-12 12:36:00,32.9,65.0,991.2,286.0,3.3,0.0,1023.882
2023-08-12 04:37:00,2023-08-12 12:37:00,32.7,65.0,991.1,290.0,3.4,0.0,1033.727
2023-08-12 04:38:00,2023-08-12 12:38:00,32.6,66.0,991.1,294.0,3.5,0.0,1072.823
2023-08-12 04:39:00,2023-08-12 12:39:00,None,None,None,None,None,None,739.4563
2023-08-12 04:40:00,2023-08-12 12:40:00,None,None,None,None,None,None,797.5996
2023-08-12 04:41:00,2023-08-12 12:41:00,None,None,None,None,None,None,743.73
2023-08-12 04:42:00,2023-08-12 12:42:00,None,None,None,None,None,None,763.8316
2023-08-12 04:43:00,2023-08-12 12:43:00,None,None,None,None,None,None,847.0938
2023-08-12 04:44:00,2023-08-12 12:44:00,None,None,None,None,None,None,722.0657
2023-08-12 04:45:00,2023-08-12 12:45:00,None,None,None,None,None,None,594.3511
2023-08-12 04:46:00,2023-08-12 12:46:00,None,None,None,None,None,None,517.2299
2023-08-12 04:47:00,2023-08-12 12:47:00,None,None,None,None,None,None,543.6027
2023-08-12 04:48:00,2023-08-12 12:48:00,32.4,66.0,991.0,290.0,3.8,0.0,626.93
2023-08-12 04:49:00,2023-08-12 12:49:00,32.5,66.0,991.0,290.0,3.9,0.0,721.4686
2023-08-12 04:50:00,2023-08-12 12:50:00,32.2,67.0,991.0,289.0,3.9,0.0,648.0144
2023-08-12 04:51:00,2023-08-12 12:51:00,32.2,68.0,991.0,289.0,3.8,0.0,633.8886
2023-08-12 04:52:00,2023-08-12 12:52:00,32.2,68.0,991.0,291.0,3.7,0.0,596.3732
2023-08-12 04:53:00,2023-08-12 12:53:00,32.3,69.0,991.0,290.0,3.7,0.0,573.1943
2023-08-12 04:54:00,2023-08-12 12:54:00,32.4,67.0,991.0,290.0,3.5,0.0,833.2244
2023-08-12 04:55:00,2023-08-12 12:55:00,32.5,68.0,991.0,289.0,3.4,0.0,733.8679
2023-08-12 04:56:00,2023-08-12 12:56:00,32.5,66.0,991.0,286.0,3.5,0.0,881.3423
2023-08-12 04:57:00,2023-08-12 12:57:00,32.3,67.0,991.0,285.0,3.4,0.0,946.5704
2023-08-12 04:58:00,2023-08-12 12:58:00,32.2,67.0,991.0,283.0,3.4,0.0,950.9131
2023-08-12 04:59:00,2023-08-12 12:59:00,32.2,67.0,991.0,283.0,3.3,0.0,841.3604
2023-08-12 05:00:00,2023-08-12 13:00:00,32.3,66.0,991.0,284.0,3.5,0.0,754.3803
2023-08-12 05:01:00,2023-08-12 13:01:00,32.3,66.0,991.0,284.0,3.5,0.0,919.0591
2023-08-12 05:02:00,2023-08-12 13:02:00,32.3,68.0,991.0,283.0,3.6,0.0,775.6161
2023-08-12 05:03:00,2023-08-12 13:03:00,32.4,67.0,991.0,283.0,3.8,0.0,653.3172
2023-08-12 05:04:00,2023-08-12 13:04:00,32.3,68.0,991.0,283.0,3.9,0.0,624.7454
2023-08-12 05:05:00,2023-08-12 13:05:00,32.3,67.0,991.0,284.0,4.0,0.0,612.6183
2023-08-12 05:06:00,2023-08-12 13:06:00,32.2,67.0,991.0,285.0,3.9,0.0,627.2619
2023-08-12 05:07:00,2023-08-12 13:07:00,32.1,68.0,991.0,285.0,3.9,0.0,712.8479
2023-08-12 05:08:00,2023-08-12 13:08:00,32.1,68.0,991.0,285.0,4.0,0.0,713.363
2023-08-12 05:09:00,2023-08-12 13:09:00,32.1,68.0,991.0,283.0,4.2,0.0,747.1584
2023-08-12 05:10:00,2023-08-12 13:10:00,32.1,68.0,991.0,282.0,4.0,0.0,625.6497
2023-08-12 05:11:00,2023-08-12 13:11:00,32.1,69.0,991.0,282.0,4.0,0.0,608.0284
2023-08-12 05:12:00,2023-08-12 13:12:00,32.3,68.0,991.0,282.0,4.2,0.0,554.36
2023-08-12 05:13:00,2023-08-12 13:13:00,32.2,69.0,991.0,281.0,4.1,0.0,559.7365
2023-08-12 05:14:00,2023-08-12 13:14:00,32.3,67.0,990.9,281.0,4.2,0.0,573.1524
2023-08-12 05:15:00,2023-08-12 13:15:00,32.2,67.0,990.9,279.0,4.1,0.0,568.7563
2023-08-12 05:16:00,2023-08-12 13:16:00,32.2,67.0,990.9,280.0,4.0,0.0,548.8372
2023-08-12 05:17:00,2023-08-12 13:17:00,32.2,67.0,990.9,280.0,4.0,0.0,538.192
2023-08-12 05:18:00,2023-08-12 13:18:00,32.2,68.0,990.9,279.0,3.8,0.0,549.1839
2023-08-12 05:19:00,2023-08-12 13:19:00,32.3,67.0,990.9,278.0,3.7,0.0,622.6916
2023-08-12 05:20:00,2023-08-12 13:20:00,32.3,66.0,990.9,277.0,3.8,0.0,650.8431
2023-08-12 05:21:00,2023-08-12 13:21:00,32.3,66.0,990.9,276.0,3.7,0.0,925.5493
2023-08-12 05:22:00,2023-08-12 13:22:00,32.3,66.0,990.9,275.0,3.6,0.0,929.43
2023-08-12 05:23:00,2023-08-12 13:23:00,32.4,66.0,990.9,274.0,3.5,0.0,787.6644
2023-08-12 05:24:00,2023-08-12 13:24:00,32.4,67.0,990.8,273.0,3.3,0.0,903.7199
2023-08-12 05:25:00,2023-08-12 13:25:00,32.6,65.0,990.8,273.0,3.3,0.0,1251.583
2023-08-12 05:26:00,2023-08-12 13:26:00,32.5,65.0,990.8,272.0,3.1,0.0,897.3908
2023-08-12 05:27:00,2023-08-12 13:27:00,32.5,66.0,990.8,271.0,3.2,0.0,805.7581
2023-08-12 05:28:00,2023-08-12 13:28:00,32.6,65.0,990.8,272.0,3.3,0.0,738.4438
2023-08-12 05:29:00,2023-08-12 13:29:00,32.8,66.0,990.8,272.0,3.3,0.0,712.1677
2023-08-12 05:30:00,2023-08-12 13:30:00,32.8,64.0,990.8,272.0,3.2,0.0,628.7819
2023-08-12 05:31:00,2023-08-12 13:31:00,32.8,65.0,990.7,272.0,3.3,0.0,647.7191
2023-08-12 05:32:00,2023-08-12 13:32:00,32.7,64.0,990.7,272.0,3.4,0.0,584.8668
2023-08-12 05:33:00,2023-08-12 13:33:00,32.6,64.0,990.7,270.0,3.5,0.0,645.306
2023-08-12 05:34:00,2023-08-12 13:34:00,32.5,64.0,990.7,267.0,3.7,0.0,637.0494
