datetime_lst,temperature,humidity,pressure,windspeed,winddirection,rainfull,radiation,flag
2023-08-11 17:16:00,26.4,91,990.8,1.7,185,0,38.43475,,,,0
2023-08-11 17:17:00,26.5,91,990.8,1.7,187,0,36.23328,,,,0
2023-08-11 17:18:00,26.3,91,990.8,1.8,189,0,34.04862,,,,0
2023-08-11 17:19:00,26.4,91,990.8,1.8,190,0,31.97454,,,,0
2023-08-11 17:20:00,26.3,91,990.9,1.8,192,0,30.08403,,,,0
2023-08-11 17:21:00,26.3,91,990.8,1.8,193,0,28.36133,,,,0
2023-08-11 17:22:00,26.4,91,990.9,1.8,195,0,26.7209,,,,0
2023-08-11 17:23:00,26.3,91,990.9,1.8,198,0,25.14181,,,,0
2023-08-11 17:24:00,26.3,91,990.9,1.8,201,0,23.73888,,,,0
2023-08-11 17:25:00,26.3,92,990.9,1.8,203,0,22.5154,,,,0
2023-08-11 17:26:00,26.3,91,991,1.8,204,0,21.39522,,,,0
2023-08-11 17:27:00,26.2,91,991,1.8,205,0,20.29478,,,,0
2023-08-11 17:28:00,26.2,91,991,1.8,206,0,19.18976,,,,0
2023-08-11 17:29:00,26.2,92,991,1.9,206,0,18.13927,,,,0
2023-08-11 17:30:00,26.2,92,991.1,2,205,0,17.15987,,,,0
2023-08-11 17:31:00,26.1,91,991.1,2.1,205,0,16.13664,,,,0
2023-08-11 17:32:00,26.2,91,991,2.1,205,0,15.03162,,,,0
2023-08-11 17:33:00,26.1,92,991,2.2,204,0,13.89357,,,,0
2023-08-11 17:34:00,26.1,92,991,2.2,203,0,12.74001,,,,0
2023-08-11 17:35:00,26.1,92,991.1,2.2,202,0,11.62959,,,,0
2023-08-11 17:36:00,26.2,92,991.1,2.2,201,0,10.59508,,,,0
2023-08-11 17:37:00,26.1,92,991.1,2.2,202,0,9.657166,,,,0
2023-08-11 17:38:00,26.1,92,991.1,2.1,202,0,8.844645,,,,0
2023-08-11 17:39:00,26.1,92,991.2,2.1,203,0,8.09958,,,,0
2023-08-11 17:40:00,26.1,92,991.2,2,205,0,7.463573,,,,0
2023-08-11 17:41:00,26.1,92,991.1,2,204,0,6.956953,,,,0
2023-08-11 17:42:00,26,92,991.1,2,203,0,6.781616,,,,0
2023-08-11 17:43:00,26,92,991.2,2.1,203,0,6.34057,,,,0
2023-08-11 17:44:00,25.9,92,991.1,2.1,203,0,5.972738,,,,0
2023-08-11 17:45:00,25.9,92,991.2,2.2,203,0,5.724776,,,,0
2023-08-11 17:46:00,25.9,92,991.2,2.2,203,0.5,5.436621,,,,0
2023-08-11 17:47:00,26,92,991.2,2.2,203,0,5.149525,,,,0
2023-08-11 17:48:00,25.9,92,991.2,2.1,201,0,4.994166,,,,0
2023-08-11 17:49:00,25.9,92,991.2,2.1,201,0,4.813893,,,,0
2023-08-11 17:50:00,25.9,92,991.2,2.2,200,0,4.754664,,,,0
2023-08-11 17:51:00,25.8,92,991.2,2.1,199,0,4.678277,,,,0
2023-08-11 17:52:00,25.8,93,991.2,2.1,198,0.5,4.523153,,,,0
2023-08-11 17:53:00,25.8,93,991.3,2,197,0,4.565577,,,,0
2023-08-11 17:54:00,25.7,93,991.3,2,197,0,4.508346,,,,0
2023-08-11 17:55:00,25.8,93,991.3,1.9,197,0,4.50294,,,,0
2023-08-11 17:56:00,25.8,93,991.3,1.8,197,0,4.41727,,,,0
2023-08-11 17:57:00,25.7,93,991.3,1.9,196,0,4.477558,,,,0
2023-08-11 17:58:00,25.7,93,991.3,1.9,195,0,4.542311,,,,0
2023-08-11 17:59:00,25.7,93,991.3,1.9,194,0.5,4.656303,,,,0
2023-08-11 18:00:00,25.7,93,991.3,1.8,194,0,4.788512,,,,0
2023-08-11 18:01:00,25.7,93,991.3,1.9,194,0,5.03812,,,,0
2023-08-11 18:02:00,25.7,93,991.3,1.9,194,0,5.285261,,,,0
2023-08-11 18:03:00,25.7,93,991.3,1.9,194,0,5.683649,,,,0
2023-08-11 18:04:00,25.6,93,991.3,2,194,0,6.057708,,,,0
2023-08-11 18:05:00,25.6,93,991.4,2,195,0,6.310843,,,,0
2023-08-11 18:06:00,25.6,93,991.4,2,196,0.5,6.557865,,,,0
2023-08-11 18:07:00,25.6,94,991.4,2,198,0,6.821576,,,,0
2023-08-11 18:08:00,25.6,94,991.3,1.9,199,0,6.978228,,,,0
2023-08-11 18:09:00,25.7,94,991.3,1.9,200,0,7.119604,,,,0
2023-08-11 18:10:00,25.6,94,991.3,1.8,201,0.5,7.150393,,,,0
2023-08-11 18:11:00,25.6,94,991.3,1.7,202,0,7.173544,,,,0
2023-08-11 18:12:00,25.6,94,991.3,1.6,202,0,7.233363,,,,0
2023-08-11 18:13:00,25.6,94,991.3,1.5,203,0,7.350176,,,,0
2023-08-11 18:14:00,25.6,94,991.3,1.4,203,0,7.385431,,,,0
2023-08-11 18:15:00,25.6,94,991.3,1.3,201,0.5,7.338189,,,,0
2023-08-11 18:16:00,25.6,94,991.3,1.2,199,0,7.228662,,,,0
2023-08-11 18:17:00,25.6,95,991.3,1.1,198,0,7.146517,,,,0
2023-08-11 18:18:00,25.6,95,991.3,1.1,198,0,7.067193,,,,0
2023-08-11 18:19:00,25.6,95,991.3,1.1,199,0,6.905958,,,,0
2023-08-11 18:20:00,25.6,95,991.4,1.2,199,0.5,6.702534,,,,0
2023-08-11 18:21:00,25.6,95,991.4,1.2,200,0,6.516855,,,,0
2023-08-11 18:22:00,25.6,95,991.4,1.2,201,0,6.329766,,,,0
2023-08-11 18:23:00,25.6,95,991.4,1.2,202,0,6.082272,,,,0
2023-08-11 18:24:00,25.6,95,991.4,1.2,203,0,5.845122,,,,0
2023-08-11 18:25:00,25.6,95,991.4,1.2,203,0,5.56155,,,,0
2023-08-11 18:26:00,25.6,95,991.5,1.2,203,0,5.300895,,,,0
2023-08-11 18:27:00,25.6,95,991.5,1.2,203,0.5,5.077258,,,,0
2023-08-11 18:28:00,25.6,95,991.5,1.1,202,0,4.870778,,,,0
2023-08-11 18:29:00,25.6,95,991.5,1.1,202,0,4.588852,,,,0
2023-08-11 18:30:00,25.6,95,991.6,1.1,203,0,4.271906,,,,0
2023-08-11 18:31:00,25.6,95,991.6,1.2,204,0,3.828744,,,,0
2023-08-11 18:32:00,25.6,95,991.5,1.2,206,0,3.351855,,,,0
2023-08-11 18:33:00,25.6,95,991.5,1.3,206,0,2.847585,,,,0
2023-08-11 18:34:00,25.7,96,991.5,1.3,207,0,2.289021,,,,0
2023-08-11 18:35:00,25.6,96,991.5,1.4,209,0,1.796737,,,,0
2023-08-11 18:36:00,25.6,96,991.5,1.4,210,0,1.332657,,,,0
2023-08-11 18:37:00,25.7,96,991.6,1.5,210,0,0.9938522,,,,0
2023-08-11 18:38:00,25.6,96,991.6,1.5,210,0,0.6845441,,,,0
2023-08-11 18:39:00,25.6,96,991.7,1.4,210,0,0.4278841,,,,0
2023-08-11 18:40:00,25.6,96,991.7,1.4,210,0,0.2608906,,,,0
2023-08-11 18:41:00,25.6,96,991.7,1.3,210,0,0.1664059,,,,0
2023-08-11 18:42:00,25.6,96,991.7,1.3,210,0,0.1158731,,,,0
2023-08-11 18:43:00,25.6,96,991.8,1.3,209,0,0.08755114,,,,0
2023-08-11 18:44:00,25.7,96,991.8,1.3,209,0,0.05253069,,,,0
2023-08-11 18:45:00,25.7,96,991.8,1.2,208,0,0.0141022,,,,0
2023-08-11 18:46:00,25.6,96,991.8,1.2,207,0,-0.02362118,,,,0
2023-08-11 18:47:00,25.7,96,991.8,1.3,208,0,-0.01821534,,,,0
2023-08-11 18:48:00,25.7,96,991.8,1.3,206,0,-0.0365482,,,,0
2023-08-11 18:49:00,25.7,96,991.8,1.3,206,0.5,-0.08567084,,,,0
2023-08-11 18:50:00,25.7,96,991.8,1.4,203,0,-0.1352636,,,,0
2023-08-11 18:51:00,25.7,96,991.9,1.5,202,0,-0.1327957,,,,0
2023-08-11 18:52:00,25.8,96,991.9,1.5,202,0,-0.1769826,,,,0
2023-08-11 18:53:00,25.7,96,991.9,1.5,202,0,-0.1910848,,,,0
2023-08-11 18:54:00,25.7,96,991.9,1.6,201,0,-0.1837986,,,,0
2023-08-11 18:55:00,25.7,96,991.9,1.6,200,0,-0.1705191,,,,0
2023-08-11 18:56:00,25.7,96,991.9,1.7,199,0,-0.1759249,,,,0
2023-08-11 18:57:00,25.7,96,991.9,1.7,196,0,-0.1821534,,,,0
2023-08-11 18:58:00,25.7,96,991.9,1.7,194,0,-0.1794505,,,,0
2023-08-11 18:59:00,25.7,96,991.9,1.7,192,0,-0.201779,,,,0
2023-08-11 19:00:00,25.7,96,991.9,1.7,190,0,-0.2089476,,,,0
2023-08-11 19:01:00,25.7,96,991.9,1.6,187,0,-0.2042469,,,,0
2023-08-11 19:02:00,25.7,96,991.9,1.6,183,0,-0.2288082,,,,0
2023-08-11 19:03:00,25.7,96,991.9,1.5,179,0,-0.2765207,,,,0
2023-08-11 19:04:00,25.7,96,991.9,1.4,176,0,-0.2809864,,,,0
2023-08-11 19:05:00,25.8,96,992,1.4,176,0,-0.2470236,,,,0
2023-08-11 19:06:00,25.7,96,992,1.4,175,0,-0.2299834,,,,0
2023-08-11 19:07:00,25.7,96,992,1.6,178,0,-0.1935527,,,,0
2023-08-11 19:08:00,25.7,96,992,1.6,183,0,-0.1733396,,,,0
2023-08-11 19:09:00,25.7,96,992.1,1.7,187,0,-0.1772177,,,,0
2023-08-11 19:10:00,25.8,96,992.1,1.7,189,0,-0.1633505,,,,0
2023-08-11 19:11:00,25.7,96,992.1,1.8,190,0,-0.1588848,,,,0
2023-08-11 19:12:00,25.7,96,992.2,1.9,190,0,-0.1420797,,,,0
2023-08-11 19:13:00,25.7,96,992.2,1.9,191,0,-0.1633505,,,,0
2023-08-11 19:14:00,25.7,96,992.2,2,192,0,-0.150306,,,,0
2023-08-11 19:15:00,25.8,96,992.2,2,192,0,-0.1494834,,,,0
